src_year,src_month,position,year,month,period,metric,value,flags,conf,raw_token,parse_issue
2021,2,4,2020,6,night,total,49.4,,82.0,494,no_decimal_dot
2021,2,5,2020,7,night,total,50.9,,79.0,509,no_decimal_dot
2021,2,6,2020,8,night,total,45.4,,88.0,454,no_decimal_dot
2021,2,7,2020,9,night,total,50.4,,63.0,504,no_decimal_dot
2021,2,8,2020,10,night,total,49.9,,81.0,499,no_decimal_dot
2021,2,9,2020,11,night,total,49.3,,83.0,493,no_decimal_dot
2021,2,10,2020,12,night,total,49.3,,80.0,493,no_decimal_dot
2021,2,11,2021,1,night,total,49.3,,76.0,493,no_decimal_dot
2021,2,12,2021,2,night,total,,,-1,,no_token_at_pos
2021,2,0,2020,2,night,avion,13.7,,76.0,13.7,
2021,2,1,2020,3,night,avion,0.0,,59.0,0,
2021,2,2,2020,4,night,avion,,,-1,,no_token_at_pos
2021,2,3,2020,5,night,avion,16.7,,95.0,16.7,
2021,2,4,2020,6,night,avion,,,-1,,no_token_at_pos
2021,2,5,2020,7,night,avion,0.0,,45.0,0,
2021,2,6,2020,8,night,avion,,,-1,,no_token_at_pos
2021,2,7,2020,9,night,avion,16.0,,95.0,16.0,
2021,2,8,2020,10,night,avion,,,-1,,no_token_at_pos
2021,2,9,2020,11,night,avion,,,61.0,45,parse_error
2021,2,10,2020,12,night,avion,0.0,,57.0,0,
2021,2,11,2021,1,night,avion,,,-1,,no_token_at_pos
2021,2,12,2021,2,night,avion,,,-1,,no_token_at_pos
2021,3,0,2020,3,day,total,56.6,,85.0,566,no_decimal_dot
2021,3,1,2020,4,day,total,54.1,,88.0,541,no_decimal_dot
2021,3,2,2020,5,day,total,54.1,,84.0,541,no_decimal_dot
2021,3,3,2020,6,day,total,54.5,,83.0,545,no_decimal_dot
2021,3,4,2020,7,day,total,,,-1,,no_token_at_pos
2021,3,5,2020,8,day,total,58.4,,80.0,584,no_decimal_dot
2021,3,6,2020,9,day,total,55.8,,66.0,558,no_decimal_dot
2021,3,7,2020,10,day,total,,,-1,,no_token_at_pos
2021,3,8,2020,11,day,total,55.1,,73.0,551,no_decimal_dot
2021,3,9,2020,12,day,total,,,-1,,no_token_at_pos
2021,3,10,2021,1,day,total,54.3,,79.0,543,no_decimal_dot
2021,3,11,2021,2,day,total,,,-1,,no_token_at_pos
2021,3,12,2021,3,day,total,,,-1,,no_token_at_pos
2021,3,0,2020,3,day,avion,37.8,*¹,39.0,*37.8|),
2021,3,1,2020,4,day,avion,33.4,,79.0,334,no_decimal_dot
2021,3,2,2020,5,day,avion,33.1,,86.0,33.1,
2021,3,3,2020,6,day,avion,33.3,,82.0,33.3,
2021,3,4,2020,7,day,avion,36.0,¹,56.0,36.0),
2021,3,5,2020,8,day,avion,35.3,,90.0,35.3,
2021,3,6,2020,9,day,avion,39.6,,70.0,39.6,
2021,3,7,2020,10,day,avion,38.8,,90.0,38.8,
2021,3,8,2020,11,day,avion,37.5,,82.0,37.5,
2021,3,9,2020,12,day,avion,39.7,,91.0,39.7,
2021,3,10,2021,1,day,avion,,,-1,,no_token_at_pos
2021,3,11,2021,2,day,avion,,,-1,,no_token_at_pos
2021,3,12,2021,3,day,avion,38.4,,92.0,384,no_decimal_dot
2021,3,0,2020,3,evening,total,51.8,,87.0,518,no_decimal_dot
2021,3,1,2020,4,evening,total,51.5,,86.0,515,no_decimal_dot
2021,3,2,2020,5,evening,total,51.6,,88.0,516,no_decimal_dot
2021,3,3,2020,6,evening,total,51.3,,83.0,513,no_decimal_dot
2021,3,4,2020,7,evening,total,51.9,,61.0,519,no_decimal_dot
2021,3,5,2020,8,evening,total,48.0,,82.0,480,no_decimal_dot
2021,3,6,2020,9,evening,total,,,-1,,no_token_at_pos
2021,3,7,2020,10,evening,total,52.2,,72.0,522,no_decimal_dot
2021,3,8,2020,11,evening,total,,,-1,,no_token_at_pos
2021,3,9,2020,12,evening,total,,,-1,,no_token_at_pos
2021,3,10,2021,1,evening,total,50.7,,79.0,507,no_decimal_dot
2021,3,11,2021,2,evening,total,52.5,,85.0,525,no_decimal_dot
2021,3,12,2021,3,evening,total,,,-1,,no_token_at_pos
2021,3,0,2020,3,evening,avion,34.6,,89.0,34.6,
2021,3,1,2020,4,evening,avion,28.0,,93.0,28.0,
2021,3,2,2020,5,evening,avion,26.6,,88.0,26.6,
2021,3,3,2020,6,evening,avion,25.4,,93.0,25.4,
2021,3,4,2020,7,evening,avion,21.7,,90.0,21.7,
2021,3,5,2020,8,evening,avion,23.2,,91.0,23.2,
2021,3,6,2020,9,evening,avion,28.6,,72.0,28.6,
2021,3,7,2020,10,evening,avion,32.8,,80.0,32.8,
2021,3,8,2020,11,evening,avion,32.7,,88.0,32.7,
2021,3,9,2020,12,evening,avion,32.9,,88.0,32.9,
2021,3,10,2021,1,evening,avion,30.7,,94.0,30.7,
2021,3,11,2021,2,evening,avion,30.1,,95.0,30.1,
2021,3,12,2021,3,evening,avion,,,59.0,1.9,parse_error
2021,3,0,2020,3,night,total,54.2,,87.0,542,no_decimal_dot
2021,3,1,2020,4,night,total,49.3,,90.0,493,no_decimal_dot
2021,3,2,2020,5,night,total,49.6,,79.0,496,no_decimal_dot
2021,3,3,2020,6,night,total,49.4,,81.0,494,no_decimal_dot
2021,3,4,2020,7,night,total,50.9,,82.0,509,no_decimal_dot
2021,3,5,2020,8,night,total,45.4,,88.0,454,no_decimal_dot
2021,3,6,2020,9,night,total,50.4,,69.0,504,no_decimal_dot
2021,3,7,2020,10,night,total,49.9,,79.0,499,no_decimal_dot
2021,3,8,2020,11,night,total,49.3,,83.0,493,no_decimal_dot
2021,3,9,2020,12,night,total,49.3,,83.0,493,no_decimal_dot
2021,3,10,2021,1,night,total,49.3,,84.0,493,no_decimal_dot
2021,3,11,2021,2,night,total,49.9,,63.0,499,no_decimal_dot
2021,3,12,2021,3,night,total,,,-1,,no_token_at_pos
2021,3,0,2020,3,night,avion,,,-1,,no_token_at_pos
2021,3,1,2020,4,night,avion,0.0,,46.0,0,
2021,3,2,2020,5,night,avion,16.7,,91.0,16.7,
2021,3,3,2020,6,night,avion,,,-1,,no_token_at_pos
2021,3,4,2020,7,night,avion,,,-1,,no_token_at_pos
2021,3,5,2020,8,night,avion,,,-1,,no_token_at_pos
2021,3,6,2020,9,night,avion,16.0,,95.0,16.0,
2021,3,7,2020,10,night,avion,0.0,,66.0,0,
2021,3,8,2020,11,night,avion,14.5,,92.0,14.5,
2021,3,9,2020,12,night,avion,,,-1,,no_token_at_pos
2021,3,10,2021,1,night,avion,0.0,,60.0,0,
2021,3,11,2021,2,night,avion,,,-1,,no_token_at_pos
2021,3,12,2021,3,night,avion,18.8,,61.0,18.8,
2021,4,0,2020,4,day,total,54.1,,64.0,541,no_decimal_dot
2021,4,1,2020,5,day,total,54.1,,58.0,541,no_decimal_dot
2021,4,2,2020,6,day,total,,,-1,,no_token_at_pos
2021,4,3,2020,7,day,total,56.6,,84.0,566,no_decimal_dot
2021,4,4,2020,8,day,total,58.4,,80.0,584,no_decimal_dot
2021,4,5,2020,9,day,total,55.8,,89.0,558,no_decimal_dot
2021,4,6,2020,10,day,total,54.8,,80.0,548,no_decimal_dot
2021,4,7,2020,11,day,total,55.1,,78.0,551,no_decimal_dot
2021,4,8,2020,12,day,total,,,-1,,no_token_at_pos
2021,4,9,2021,1,day,total,,,-1,,no_token_at_pos
2021,4,10,2021,2,day,total,,,-1,,no_token_at_pos
2021,4,11,2021,3,day,total,,,-1,,no_token_at_pos
2021,4,12,2021,4,day,total,,,-1,,no_token_at_pos
2021,4,0,2020,4,day,avion,33.4,,75.0,33.4,
2021,4,1,2020,5,day,avion,33.1,,86.0,33.1,
2021,4,2,2020,6,day,avion,33.3,,67.0,33.3,
2021,4,3,2020,7,day,avion,36.0,,90.0,36.0,
2021,4,4,2020,8,day,avion,35.3,,59.0,35.3.,
2021,4,5,2020,9,day,avion,39.6,,81.0,39.6,
2021,4,6,2020,10,day,avion,38.8,,76.0,38.8,
2021,4,7,2020,11,day,avion,37.5,,54.0,37.5,
2021,4,8,2020,12,day,avion,39.7,,82.0,39.7,
2021,4,9,2021,1,day,avion,36.5,*,73.0,*36.5,
2021,4,10,2021,2,day,avion,37.6,,90.0,37.6,
2021,4,11,2021,3,day,avion,38.4,,82.0,38.4,
2021,4,12,2021,4,day,avion,38.6,,87.0,38.6,
2021,4,0,2020,4,evening,total,,,-1,,no_token_at_pos
2021,4,1,2020,5,evening,total,51.6,,69.0,516,no_decimal_dot
2021,4,2,2020,6,evening,total,51.3,,85.0,513,no_decimal_dot
2021,4,3,2020,7,evening,total,51.9,,78.0,519,no_decimal_dot
2021,4,4,2020,8,evening,total,48.0,,87.0,480,no_decimal_dot
2021,4,5,2020,9,evening,total,51.9,,0.0,519,no_decimal_dot
2021,4,6,2020,10,evening,total,52.1,,53.0,521,no_decimal_dot
2021,4,7,2020,11,evening,total,51.7,,70.0,517,no_decimal_dot
2021,4,8,2020,12,evening,total,51.7,,68.0,517,no_decimal_dot
2021,4,9,2021,1,evening,total,50.7,,53.0,507,no_decimal_dot
2021,4,10,2021,2,evening,total,52.5,,89.0,525,no_decimal_dot
2021,4,11,2021,3,evening,total,,,18.0,52a,parse_error
2021,4,12,2021,4,evening,total,,,-1,,no_token_at_pos
2021,4,0,2020,4,evening,avion,28.0,,71.0,28.0,
2021,4,1,2020,5,evening,avion,26.6,,94.0,26.6,
2021,4,2,2020,6,evening,avion,25.4,,87.0,25.4,
2021,4,3,2020,7,evening,avion,21.7,,85.0,21.7,
2021,4,4,2020,8,evening,avion,23.2,,71.0,23.2,
2021,4,5,2020,9,evening,avion,28.6,,85.0,28.6,
2021,4,6,2020,10,evening,avion,32.8,,84.0,32.8,
2021,4,7,2020,11,evening,avion,32.7,,88.0,32.7,
2021,4,8,2020,12,evening,avion,32.9,,93.0,32.9,
2021,4,9,2021,1,evening,avion,30.7,,89.0,30.7,
2021,4,10,2021,2,evening,avion,30.1,,95.0,30.1,
2021,4,11,2021,3,evening,avion,31.9,,94.0,31.9,
2021,4,12,2021,4,evening,avion,30.8,,83.0,30.8,
2021,4,0,2020,4,night,total,49.3,,84.0,49.3,
2021,4,1,2020,5,night,total,49.6,,91.0,496,no_decimal_dot
2021,4,2,2020,6,night,total,49.4,,84.0,494,no_decimal_dot
2021,4,3,2020,7,night,total,50.9,,93.0,509,no_decimal_dot
2021,4,4,2020,8,night,total,45.4,,85.0,454,no_decimal_dot
2021,4,5,2020,9,night,total,50.4,,78.0,504,no_decimal_dot
2021,4,6,2020,10,night,total,49.9,,65.0,499,no_decimal_dot
2021,4,7,2020,11,night,total,49.3,,86.0,493,no_decimal_dot
2021,4,8,2020,12,night,total,49.3,,80.0,493,no_decimal_dot
2021,4,9,2021,1,night,total,49.3,,83.0,493,no_decimal_dot
2021,4,10,2021,2,night,total,49.9,,88.0,499,no_decimal_dot
2021,4,11,2021,3,night,total,49.9,,59.0,499,no_decimal_dot
2021,4,12,2021,4,night,total,,,-1,,no_token_at_pos
2021,4,0,2020,4,night,avion,,,-1,,no_token_at_pos
2021,4,1,2020,5,night,avion,16.7,,91.0,16.7,
2021,4,2,2020,6,night,avion,,,-1,,no_token_at_pos
2021,4,3,2020,7,night,avion,,,-1,,no_token_at_pos
2021,4,4,2020,8,night,avion,,,-1,,no_token_at_pos
2021,4,5,2020,9,night,avion,16.0,,94.0,16.0,
2021,4,6,2020,10,night,avion,,,-1,,no_token_at_pos
2021,4,7,2020,11,night,avion,14.5,,90.0,14.5,
2021,4,8,2020,12,night,avion,0.0,,56.0,0,
2021,4,9,2021,1,night,avion,,,-1,,no_token_at_pos
2021,4,10,2021,2,night,avion,0.0,,60.0,0,
2021,4,11,2021,3,night,avion,18.8,,88.0,18.8,
2021,4,12,2021,4,night,avion,12.2,,58.0,12.2,
2021,5,0,2020,5,day,total,54.1,,66.0,541,no_decimal_dot
2021,5,1,2020,6,day,total,54.5,,56.0,545,no_decimal_dot
2021,5,2,2020,7,day,total,56.6,,54.0,566,no_decimal_dot
2021,5,3,2020,8,day,total,58.4,,25.0,584,no_decimal_dot
2021,5,4,2020,9,day,total,55.8,,81.0,558,no_decimal_dot
2021,5,5,2020,10,day,total,54.8,,77.0,548,no_decimal_dot
2021,5,6,2020,11,day,total,55.1,,65.0,551,no_decimal_dot
2021,5,7,2020,12,day,total,,,-1,,no_token_at_pos
2021,5,8,2021,1,day,total,,,35.0,43,parse_error
2021,5,9,2021,2,day,total,,,-1,,no_token_at_pos
2021,5,10,2021,3,day,total,,,-1,,no_token_at_pos
2021,5,11,2021,4,day,total,54.3,,71.0,543,no_decimal_dot
2021,5,12,2021,5,day,total,,,-1,,no_token_at_pos
2021,5,0,2020,5,day,avion,33.1,,82.0,33.1,
2021,5,1,2020,6,day,avion,33.3,,81.0,33.3,
2021,5,2,2020,7,day,avion,36.0,,93.0,36.0,
2021,5,3,2020,8,day,avion,35.3,,84.0,35.3,
2021,5,4,2020,9,day,avion,39.6,,70.0,39.6,
2021,5,5,2020,10,day,avion,38.8,,84.0,38.8,
2021,5,6,2020,11,day,avion,37.5,,60.0,37.5,
2021,5,7,2020,12,day,avion,39.7,,89.0,397,no_decimal_dot
2021,5,8,2021,1,day,avion,36.5,,47.0,*365),no_decimal_dot
2021,5,9,2021,2,day,avion,37.6,,47.0,*376),no_decimal_dot
2021,5,10,2021,3,day,avion,38.4,,85.0,384,no_decimal_dot
2021,5,11,2021,4,day,avion,38.6,,87.0,38.6,
2021,5,12,2021,5,day,avion,38.1,,88.0,38.1,
2021,5,0,2020,5,evening,total,51.6,,76.0,516,no_decimal_dot
2021,5,1,2020,6,evening,total,51.3,,90.0,513,no_decimal_dot
2021,5,2,2020,7,evening,total,51.9,,59.0,519,no_decimal_dot
2021,5,3,2020,8,evening,total,48.0,,69.0,480,no_decimal_dot
2021,5,4,2020,9,evening,total,,,-1,,no_token_at_pos
2021,5,5,2020,10,evening,total,52.1,,66.0,521,no_decimal_dot
2021,5,6,2020,11,evening,total,,,-1,,no_token_at_pos
2021,5,7,2020,12,evening,total,51.7,,34.0,517,no_decimal_dot
2021,5,8,2021,1,evening,total,50.7,,70.0,507,no_decimal_dot
2021,5,9,2021,2,evening,total,52.5,,54.0,525,no_decimal_dot
2021,5,10,2021,3,evening,total,52.1,,88.0,521,no_decimal_dot
2021,5,11,2021,4,evening,total,,,-1,,no_token_at_pos
2021,5,12,2021,5,evening,total,,,-1,,no_token_at_pos
2021,5,0,2020,5,evening,avion,26.6,,85.0,26.6,
2021,5,1,2020,6,evening,avion,25.4,,95.0,25.4,
2021,5,2,2020,7,evening,avion,21.7,,91.0,21.7,
2021,5,3,2020,8,evening,avion,23.2,,90.0,23.2,
2021,5,4,2020,9,evening,avion,28.6,,72.0,28.6,
2021,5,5,2020,10,evening,avion,32.8,,89.0,32.8,
2021,5,6,2020,11,evening,avion,32.7,,88.0,32.7,
2021,5,7,2020,12,evening,avion,32.9,,95.0,32.9,
2021,5,8,2021,1,evening,avion,30.7,,94.0,30.7,
2021,5,9,2021,2,evening,avion,30.1,,89.0,30.1,
2021,5,10,2021,3,evening,avion,31.9,,94.0,31.9,
2021,5,11,2021,4,evening,avion,30.8,,89.0,30.8,
2021,5,12,2021,5,evening,avion,30.5,,47.0,30.5,
2021,5,0,2020,5,night,total,49.6,,86.0,49.6,
2021,5,1,2020,6,night,total,49.4,,89.0,49.4,
2021,5,2,2020,7,night,total,50.9,,72.0,509,no_decimal_dot
2021,5,3,2020,8,night,total,45.4,,70.0,45.4,
2021,5,4,2020,9,night,total,50.4,,87.0,504,no_decimal_dot
2021,5,5,2020,10,night,total,49.9,,66.0,499,no_decimal_dot
2021,5,6,2020,11,night,total,49.3,,81.0,493,no_decimal_dot
2021,5,7,2020,12,night,total,49.3,,84.0,493,no_decimal_dot
2021,5,8,2021,1,night,total,49.3,,80.0,493,no_decimal_dot
2021,5,9,2021,2,night,total,49.9,,83.0,499,no_decimal_dot
2021,5,10,2021,3,night,total,49.9,,86.0,499,no_decimal_dot
2021,5,11,2021,4,night,total,49.7,,48.0,497,no_decimal_dot
2021,5,12,2021,5,night,total,,,-1,,no_token_at_pos
2021,5,0,2020,5,night,avion,16.7,,77.0,16.7,
2021,5,1,2020,6,night,avion,,,-1,,no_token_at_pos
2021,5,2,2020,7,night,avion,,,-1,,no_token_at_pos
2021,5,3,2020,8,night,avion,,,-1,,no_token_at_pos
2021,5,4,2020,9,night,avion,16.0,,96.0,16.0,
2021,5,5,2020,10,night,avion,,,-1,,no_token_at_pos
2021,5,6,2020,11,night,avion,14.5,,94.0,14.5,
2021,5,7,2020,12,night,avion,0.0,,66.0,0,
2021,5,8,2021,1,night,avion,0.0,,56.0,0,
2021,5,9,2021,2,night,avion,,,-1,,no_token_at_pos
2021,5,10,2021,3,night,avion,18.8,,48.0,18.8,
2021,5,11,2021,4,night,avion,,,50.0,1.2,parse_error
2021,5,12,2021,5,night,avion,0.0,,66.0,0,
2021,6,0,2020,6,day,total,54.5,,63.0,545,no_decimal_dot
2021,6,1,2020,7,day,total,56.6,,59.0,566,no_decimal_dot
2021,6,2,2020,8,day,total,,,-1,,no_token_at_pos
2021,6,3,2020,9,day,total,55.8,,92.0,558,no_decimal_dot
2021,6,4,2020,10,day,total,,,72.0,54a,parse_error
2021,6,5,2020,11,day,total,55.1,,83.0,551,no_decimal_dot
2021,6,6,2020,12,day,total,,,-1,,no_token_at_pos
2021,6,7,2021,1,day,total,,,-1,,no_token_at_pos
2021,6,8,2021,2,day,total,,,-1,,no_token_at_pos
2021,6,9,2021,3,day,total,,,-1,,no_token_at_pos
2021,6,10,2021,4,day,total,54.3,,45.0,543,no_decimal_dot
2021,6,11,2021,5,day,total,,,-1,,no_token_at_pos
2021,6,12,2021,6,day,total,56.2,,81.0,56.2,
2021,6,0,2020,6,day,avion,43.3,,67.0,43.3,
2021,6,1,2020,7,day,avion,36.0,,87.0,36.0,
2021,6,2,2020,8,day,avion,35.3,,64.0,"35.3,",
2021,6,3,2020,9,day,avion,39.6,,70.0,39.6,
2021,6,4,2020,10,day,avion,38.8,,74.0,38.8,
2021,6,5,2020,11,day,avion,37.5,,79.0,37.5,
2021,6,6,2020,12,day,avion,39.7,,91.0,39.7,
2021,6,7,2021,1,day,avion,36.5,,71.0,*365),no_decimal_dot
2021,6,8,2021,2,day,avion,37.6,¹,83.0,37.6),
2021,6,9,2021,3,day,avion,38.4,,80.0,384,no_decimal_dot
2021,6,10,2021,4,day,avion,38.6,,91.0,38.6,
2021,6,11,2021,5,day,avion,38.1,¹,89.0,38.1),
2021,6,12,2021,6,day,avion,36.3,,66.0,363,no_decimal_dot
2021,6,0,2020,6,evening,total,51.3,,79.0,513,no_decimal_dot
2021,6,1,2020,7,evening,total,51.9,,84.0,519,no_decimal_dot
2021,6,2,2020,8,evening,total,48.0,,87.0,48.0,
2021,6,3,2020,9,evening,total,51.9,,80.0,519,no_decimal_dot
2021,6,4,2020,10,evening,total,52.1,,72.0,521,no_decimal_dot
2021,6,5,2020,11,evening,total,51.7,,73.0,517,no_decimal_dot
2021,6,6,2020,12,evening,total,51.7,,53.0,517,no_decimal_dot
2021,6,7,2021,1,evening,total,50.7,,82.0,507,no_decimal_dot
2021,6,8,2021,2,evening,total,52.5,,85.0,525,no_decimal_dot
2021,6,9,2021,3,evening,total,52.1,,62.0,521,no_decimal_dot
2021,6,10,2021,4,evening,total,,,-1,,no_token_at_pos
2021,6,11,2021,5,evening,total,,,-1,,no_token_at_pos
2021,6,12,2021,6,evening,total,,,-1,,no_token_at_pos
2021,6,0,2020,6,evening,avion,25.4,,83.0,25.4,
2021,6,1,2020,7,evening,avion,21.7,,94.0,21.7,
2021,6,2,2020,8,evening,avion,23.2,,81.0,23.2,
2021,6,3,2020,9,evening,avion,28.6,,73.0,28.6,
2021,6,4,2020,10,evening,avion,32.8,,82.0,32.8,
2021,6,5,2020,11,evening,avion,32.7,,93.0,32.7,
2021,6,6,2020,12,evening,avion,32.9,,92.0,32.9,
2021,6,7,2021,1,evening,avion,30.7,,92.0,30.7,
2021,6,8,2021,2,evening,avion,30.1,,95.0,30.1,
2021,6,9,2021,3,evening,avion,31.9,,96.0,31.9,
2021,6,10,2021,4,evening,avion,30.8,,92.0,30.8,
2021,6,11,2021,5,evening,avion,30.5,,91.0,30.5,
2021,6,12,2021,6,evening,avion,21.1,,49.0,21.1,
2021,6,0,2020,6,night,total,49.4,,79.0,49.4,
2021,6,1,2020,7,night,total,50.9,,87.0,509,no_decimal_dot
2021,6,2,2020,8,night,total,45.4,,80.0,454,no_decimal_dot
2021,6,3,2020,9,night,total,50.4,,89.0,504,no_decimal_dot
2021,6,4,2020,10,night,total,49.9,,87.0,49.9,
2021,6,5,2020,11,night,total,49.3,,90.0,493,no_decimal_dot
2021,6,6,2020,12,night,total,49.3,,81.0,493,no_decimal_dot
2021,6,7,2021,1,night,total,49.3,,88.0,493,no_decimal_dot
2021,6,8,2021,2,night,total,49.9,,89.0,499,no_decimal_dot
2021,6,9,2021,3,night,total,49.9,,85.0,499,no_decimal_dot
2021,6,10,2021,4,night,total,49.7,,82.0,497,no_decimal_dot
2021,6,11,2021,5,night,total,49.9,,77.0,499,no_decimal_dot
2021,6,12,2021,6,night,total,49.6,,79.0,496,no_decimal_dot
2021,6,0,2020,6,night,avion,,,-1,,no_token_at_pos
2021,6,1,2020,7,night,avion,0.0,,46.0,0,
2021,6,2,2020,8,night,avion,,,-1,,no_token_at_pos
2021,6,3,2020,9,night,avion,16.0,,96.0,16.0,
2021,6,4,2020,10,night,avion,,,-1,,no_token_at_pos
2021,6,5,2020,11,night,avion,14.5,,78.0,14.5,
2021,6,6,2020,12,night,avion,,,-1,,no_token_at_pos
2021,6,7,2021,1,night,avion,0.0,,66.0,0,
2021,6,8,2021,2,night,avion,0.0,,56.0,0,
2021,6,9,2021,3,night,avion,18.8,,87.0,18.8,
2021,6,10,2021,4,night,avion,12.2,,46.0,12.2,
2021,6,11,2021,5,night,avion,,,-1,,no_token_at_pos
2021,6,12,2021,6,night,avion,15.7,,86.0,15.7,
2021,7,0,2020,7,day,total,56.6,,86.0,566,no_decimal_dot
2021,7,1,2020,8,day,total,58.4,,78.0,584,no_decimal_dot
2021,7,2,2020,9,day,total,55.8,,93.0,558,no_decimal_dot
2021,7,3,2020,10,day,total,54.8,,91.0,548,no_decimal_dot
2021,7,4,2020,11,day,total,55.1,,80.0,551,no_decimal_dot
2021,7,5,2020,12,day,total,54.7,,77.0,547,no_decimal_dot
2021,7,6,2021,1,day,total,54.3,,72.0,543,no_decimal_dot
2021,7,7,2021,2,day,total,,,-1,,no_token_at_pos
2021,7,8,2021,3,day,total,,,-1,,no_token_at_pos
2021,7,9,2021,4,day,total,54.3,,35.0,543,no_decimal_dot
2021,7,10,2021,5,day,total,,,-1,,no_token_at_pos
2021,7,11,2021,6,day,total,56.2,,77.0,562,no_decimal_dot
2021,7,12,2021,7,day,total,,,-1,,no_token_at_pos
2021,7,0,2020,7,day,avion,36.0,,92.0,36.0,
2021,7,1,2020,8,day,avion,35.3,,87.0,35.3,
2021,7,2,2020,9,day,avion,39.6,,64.0,39.6,
2021,7,3,2020,10,day,avion,38.8,,86.0,38.8,
2021,7,4,2020,11,day,avion,37.5,,67.0,37.5:,
2021,7,5,2020,12,day,avion,39.7,,89.0,39.7,
2021,7,6,2021,1,day,avion,36.5,,69.0,*365),no_decimal_dot
2021,7,7,2021,2,day,avion,37.6,*¹,21.0,*37.6),
2021,7,8,2021,3,day,avion,38.4,,84.0,384,no_decimal_dot
2021,7,9,2021,4,day,avion,38.6,,89.0,38.6,
2021,7,10,2021,5,day,avion,38.1,¹,84.0,38.1),
2021,7,11,2021,6,day,avion,46.3,,81.0,463,no_decimal_dot
2021,7,12,2021,7,day,avion,38.7,*,56.0,*38.7,
2021,7,0,2020,7,evening,total,,,-1,,no_token_at_pos
2021,7,1,2020,8,evening,total,48.0,,63.0,480,no_decimal_dot
2021,7,2,2020,9,evening,total,51.9,,55.0,519,no_decimal_dot
2021,7,3,2020,10,evening,total,52.1,,88.0,521,no_decimal_dot
2021,7,4,2020,11,evening,total,51.7,,56.0,517,no_decimal_dot
2021,7,5,2020,12,evening,total,51.7,,70.0,517,no_decimal_dot
2021,7,6,2021,1,evening,total,50.7,,69.0,507,no_decimal_dot
2021,7,7,2021,2,evening,total,52.5,,53.0,525,no_decimal_dot
2021,7,8,2021,3,evening,total,52.1,,76.0,521,no_decimal_dot
2021,7,9,2021,4,evening,total,,,-1,,no_token_at_pos
2021,7,10,2021,5,evening,total,,,-1,,no_token_at_pos
2021,7,11,2021,6,evening,total,,,-1,,no_token_at_pos
2021,7,12,2021,7,evening,total,,,-1,,no_token_at_pos
2021,7,0,2020,7,evening,avion,21.7,,86.0,21.7,
2021,7,1,2020,8,evening,avion,23.2,,88.0,23.2,
2021,7,2,2020,9,evening,avion,28.6,,75.0,28.6,
2021,7,3,2020,10,evening,avion,32.8,,86.0,32.8,
2021,7,4,2020,11,evening,avion,32.7,,94.0,32.7,
2021,7,5,2020,12,evening,avion,32.9,,94.0,32.9,
2021,7,6,2021,1,evening,avion,30.7,,92.0,30.7,
2021,7,7,2021,2,evening,avion,30.1,,94.0,30.1,
2021,7,8,2021,3,evening,avion,31.9,,95.0,31.9,
2021,7,9,2021,4,evening,avion,30.8,,89.0,30.8,
2021,7,10,2021,5,evening,avion,30.5,,94.0,30.5,
2021,7,11,2021,6,evening,avion,71.1,,43.0,711,no_decimal_dot
2021,7,12,2021,7,evening,avion,16.4,*,40.0,*16.4,
2021,7,0,2020,7,night,total,50.9,,88.0,509,no_decimal_dot
2021,7,1,2020,8,night,total,45.4,,91.0,454,no_decimal_dot
2021,7,2,2020,9,night,total,50.4,,82.0,504,no_decimal_dot
2021,7,3,2020,10,night,total,49.9,,87.0,499,no_decimal_dot
2021,7,4,2020,11,night,total,49.3,,77.0,49.3,
2021,7,5,2020,12,night,total,49.3,,86.0,493,no_decimal_dot
2021,7,6,2021,1,night,total,49.3,,82.0,493,no_decimal_dot
2021,7,7,2021,2,night,total,49.9,,85.0,499,no_decimal_dot
2021,7,8,2021,3,night,total,49.9,,83.0,499,no_decimal_dot
2021,7,9,2021,4,night,total,49.7,,85.0,497,no_decimal_dot
2021,7,10,2021,5,night,total,49.9,,83.0,499,no_decimal_dot
2021,7,11,2021,6,night,total,49.6,,85.0,496,no_decimal_dot
2021,7,12,2021,7,night,total,50.5,,86.0,505,no_decimal_dot
2021,7,0,2020,7,night,avion,,,-1,,no_token_at_pos
2021,7,1,2020,8,night,avion,0.0,,59.0,0,
2021,7,2,2020,9,night,avion,16.0,,95.0,16.0,
2021,7,3,2020,10,night,avion,0.0,,40.0,0,
2021,7,4,2020,11,night,avion,14.5,,88.0,14.5,
2021,7,5,2020,12,night,avion,0.0,,45.0,0,
2021,7,6,2021,1,night,avion,,,-1,,no_token_at_pos
2021,7,7,2021,2,night,avion,0.0,,45.0,0,
2021,7,8,2021,3,night,avion,18.8,,42.0,18.8,
2021,7,9,2021,4,night,avion,,,65.0,12,parse_error
2021,7,10,2021,5,night,avion,0.0,,57.0,0,
2021,7,11,2021,6,night,avion,,,49.0,17,parse_error
2021,7,12,2021,7,night,avion,,,-1,,no_token_at_pos
2021,8,0,2020,8,day,total,58.4,,65.0,584,no_decimal_dot
2021,8,1,2020,9,day,total,55.8,,88.0,558,no_decimal_dot
2021,8,2,2020,10,day,total,,,-1,,no_token_at_pos
2021,8,3,2020,11,day,total,55.1,,85.0,551,no_decimal_dot
2021,8,4,2020,12,day,total,54.7,,65.0,547,no_decimal_dot
2021,8,5,2021,1,day,total,54.3,,66.0,543,no_decimal_dot
